243,-0.010438,-0.010438
244,-0.010343,-0.010343
245,-0.010453,-0.010453
246,-0.010990,-0.010990
247,-0.011947,-0.011947
248,-0.013127,-0.013127
249,-0.014230,-0.014230
250,-0.015088,-0.015088
251,-0.015766,-0.015766
252,-0.016422,-0.016422
253,-0.017192,-0.017192
254,-0.018064,-0.018064
255,-0.018944,-0.018944
256,-0.019709,-0.019709
257,-0.020322,-0.020322
258,-0.020810,-0.020810
259,-0.021209,-0.021209
260,-0.021494,-0.021494
261,-0.021605,-0.021605
262,-0.021485,-0.021485
263,-0.021165,-0.021165
264,-0.020766,-0.020766
265,-0.020408,-0.020408
266,-0.020132,-0.020132
267,-0.019856,-0.019856
268,-0.019467,-0.019467
269,-0.018903,-0.018903
270,-0.018165,-0.018165
271,-0.017326,-0.017326
272,-0.016443,-0.016443
273,-0.015542,-0.015542
274,-0.014593,-0.014593
275,-0.013517,-0.013517
276,-0.012267,-0.012267
277,-0.010804,-0.010804
278,-0.009242,-0.009242
279,-0.007803,-0.007803
280,-0.006699,-0.006699
281,-0.005997,-0.005997
282,-0.005599,-0.005599
283,-0.005216,-0.005216
284,-0.004502,-0.004502
285,-0.003260,-0.003260
286,-0.001552,-0.001552
287,0.000408,0.000408
288,0.002342,0.002342
289,0.004030,0.004030
290,0.005362,0.005362
291,0.006372,0.006372
292,0.007176,0.007176
293,0.007984,0.007984
294,0.009034,0.009034
295,0.010316,0.010316
296,0.011628,0.011628
297,0.012774,0.012774
298,0.013884,0.013884
299,0.015390,0.015390
300,0.017874,0.017874
301,0.021455,0.021455
302,0.025654,0.025654
303,0.029673,0.029673
304,0.032834,0.032834
305,0.034825,0.034825
306,0.035866,0.035866
307,0.036322,0.036322
308,0.036447,0.036447
309,0.036283,0.036283
310,0.035798,0.035798
311,0.034936,0.034936
312,0.033802,0.033802
313,0.032779,0.032779
314,0.032065,0.032065
315,0.031523,0.031523
316,0.030664,0.030664
317,0.029191,0.029191
318,0.027299,0.027299
319,0.025550,0.025550
320,0.024406,0.024406
321,0.023733,0.023733
322,0.023020,0.023020
323,0.021900,0.021900
324,0.020321,0.020321
325,0.018446,0.018446
326,0.016340,0.016340
327,0.013935,0.013935
328,0.011140,0.011140
329,0.008030,0.008030
330,0.004882,0.004882
331,0.001929,0.001929
332,-0.000761,-0.000761
333,-0.003252,-0.003252
334,-0.005551,-0.005551
335,-0.007546,-0.007546
336,-0.009096,-0.009096
337,-0.010225,-0.010225
338,-0.011101,-0.011101
339,-0.011880,-0.011880
340,-0.012409,-0.012409
341,-0.012412,-0.012412
342,-0.011715,-0.011715
343,-0.010597,-0.010597
344,-0.009713,-0.009713
345,-0.009615,-0.009615
346,-0.010403,-0.010403
347,-0.011674,-0.011674
348,-0.012896,-0.012896
349,-0.013838,-0.013838
350,-0.014763,-0.014763
351,-0.016190,-0.016190
352,-0.018303,-0.018303
353,-0.020771,-0.020771
354,-0.023003,-0.023003
355,-0.024489,-0.024489
356,-0.025150,-0.025150
357,-0.025094,-0.025094
358,-0.024537,-0.024537
359,-0.023568,-0.023568
360,-0.022361,-0.022361
361,-0.021061,-0.021061
362,-0.019740,-0.019740
363,-0.018260,-0.018260
364,-0.016512,-0.016512
365,-0.014598,-0.014598
366,-0.012985,-0.012985
367,-0.012307,-0.012307
368,-0.012649,-0.012649
369,-0.013578,-0.013578
370,-0.014518,-0.014518
371,-0.014990,-0.014990
372,-0.014871,-0.014871
373,-0.014210,-0.014210
374,-0.013104,-0.013104
375,-0.011547,-0.011547
376,-0.009714,-0.009714
377,-0.007995,-0.007995
378,-0.006624,-0.006624
379,-0.005603,-0.005603
380,-0.004553,-0.004553
381,-0.003166,-0.003166
382,-0.001431,-0.001431
383,0.000522,0.000522
384,0.002359,0.002359
385,0.003797,0.003797
386,0.004604,0.004604
387,0.004890,0.004890
388,0.004824,0.004824
389,0.004654,0.004654
390,0.004605,0.004605
391,0.004727,0.004727
392,0.004942,0.004942
393,0.005283,0.005283
394,0.005851,0.005851
395,0.006526,0.006526
396,0.007154,0.007154
397,0.008010,0.008010
398,0.009881,0.009881
399,0.013330,0.013330
400,0.018112,0.018112
401,0.023169,0.023169
402,0.027150,0.027150
403,0.029535,0.029535
404,0.030461,0.030461
405,0.030360,0.030360
406,0.029651,0.029651
407,0.028671,0.028671
408,0.027847,0.027847
409,0.027270,0.027270
410,0.026794,0.026794
411,0.025804,0.025804
412,0.023890,0.023890
413,0.021146,0.021146
414,0.018086,0.018086
415,0.015323,0.015323
416,0.013384,0.013384
417,0.012187,0.012187
418,0.011298,0.011298
419,0.010229,0.010229
420,0.009011,0.009011
421,0.007941,0.007941
422,0.007254,0.007254
423,0.006720,0.006720
424,0.006026,0.006026
425,0.004910,0.004910
426,0.003431,0.003431
427,0.001792,0.001792
428,0.000110,0.000110
429,-0.001665,-0.001665
430,-0.003626,-0.003626
431,-0.005719,-0.005719
432,-0.007707,-0.007707
433,-0.009377,-0.009377
434,-0.010594,-0.010594
435,-0.011374,-0.011374
436,-0.011750,-0.011750
437,-0.011618,-0.011618
438,-0.010953,-0.010953
439,-0.009992,-0.009992
440,-0.009150,-0.009150
441,-0.008684,-0.008684
442,-0.008591,-0.008591
443,-0.008650,-0.008650
444,-0.008541,-0.008541
445,-0.008192,-0.008192
446,-0.007833,-0.007833
447,-0.007824,-0.007824
448,-0.008423,-0.008423
449,-0.009416,-0.009416
450,-0.010301,-0.010301
451,-0.010710,-0.010710
452,-0.010797,-0.010797
453,-0.010914,-0.010914
454,-0.011125,-0.011125
455,-0.011285,-0.011285
456,-0.011127,-0.011127
457,-0.010427,-0.010427
458,-0.009140,-0.009140
459,-0.007266,-0.007266
460,-0.005015,-0.005015
461,-0.002732,-0.002732
462,-0.000942,-0.000942
463,0.000077,0.000077
464,0.000354,0.000354
465,0.000058,0.000058
466,-0.000467,-0.000467
467,-0.000976,-0.000976
468,-0.001385,-0.001385
469,-0.001810,-0.001810
470,-0.002221,-0.002221
471,-0.002551,-0.002551
472,-0.002746,-0.002746
473,-0.002963,-0.002963
474,-0.003286,-0.003286
475,-0.003693,-0.003693
476,-0.003969,-0.003969
477,-0.003839,-0.003839
478,-0.003084,-0.003084
479,-0.001754,-0.001754
480,-0.000242,-0.000242
481,0.000983,0.000983
482,0.001595,0.001595
483,0.001697,0.001697
484,0.001493,0.001493
485,0.001036,0.001036
486,0.000192,0.000192
487,-0.000977,-0.000977
488,-0.002412,-0.002412
489,-0.004199,-0.004199
490,-0.006310,-0.006310
491,-0.008454,-0.008454
492,-0.010036,-0.010036
493,-0.010660,-0.010660
494,-0.009938,-0.009938
495,-0.007832,-0.007832
496,-0.004708,-0.004708
497,-0.001594,-0.001594
498,0.000372,0.000372
499,0.000812,0.000812
500,-0.000000,0.000000
501,0.000000,0.000000
502,-0.000000,0.000000
503,0.000000,0.000000
504,-0.000000,0.000000
505,-0.000000,0.000000
506,0.000000,0.000000
507,-0.000000,0.000000
508,-0.000000,0.000000
509,0.000000,0.000000
510,0.000000,0.000000
511,-0.000000,0.000000
512,-0.000000,0.000000
513,0.000000,0.000000
514,0.000000,0.000000
515,-0.000000,0.000000
516,0.000000,0.000000
517,0.000000,0.000000
518,-0.000000,0.000000
519,0.000000,0.000000
520,-0.000000,0.000000
521,0.000000,0.000000
522,0.000000,0.000000
523,-0.000000,0.000000
524,0.000000,0.000000
525,-0.000000,0.000000
526,-0.000000,0.000000
527,0.000000,0.000000
528,-0.000000,0.000000
529,0.000000,0.000000
530,0.000000,0.000000
531,-0.000000,0.000000
532,-0.000000,0.000000
533,-0.000000,0.000000
534,0.000000,0.000000
535,-0.000000,0.000000
536,-0.000000,0.000000
537,0.000000,0.000000
538,-0.000000,0.000000
539,0.000000,0.000000
540,-0.000000,0.000000
541,-0.000000,0.000000
542,-0.000000,0.000000
543,-0.000000,0.000000
544,-0.000000,0.000000
545,0.000000,0.000000
546,-0.000000,0.000000
547,0.000000,0.000000
548,-0.000000,0.000000
549,-0.000000,0.000000
550,-0.000000,0.000000
551,-0.000000,0.000000
552,0.000000,0.000000
553,0.000000,0.000000
554,-0.000000,0.000000
555,-0.000000,0.000000
556,-0.000000,0.000000
557,0.000000,0.000000
558,0.000000,0.000000
559,0.000000,0.000000
560,-0.000000,0.000000
561,-0.000000,0.000000
562,0.000000,0.000000
563,-0.000000,0.000000
564,0.000000,0.000000
565,-0.000000,0.000000
566,0.000000,0.000000
567,0.000000,0.000000
568,-0.000000,0.000000
569,0.000000,0.000000
570,-0.000000,0.000000
571,-0.000000,0.000000
572,0.000000,0.000000
573,-0.000000,0.000000
574,0.000000,0.000000
575,-0.000000,0.000000
576,-0.000000,0.000000
577,0.000000,0.000000
578,0.000000,0.000000
579,-0.000000,0.000000
580,0.000000,0.000000
581,-0.000000,0.000000
582,0.000000,0.000000
583,-0.000000,0.000000
584,-0.000000,0.000000
585,0.000000,0.000000
586,-0.000000,0.000000
587,-0.000000,0.000000
588,-0.000000,0.000000
589,0.000000,0.000000
590,0.000000,0.000000
591,0.000000,0.000000
592,0.000000,0.000000
593,-0.000000,0.000000
594,-0.000000,0.000000
595,0.000000,0.000000
596,-0.000000,0.000000
597,0.000000,0.000000
598,0.000000,0.000000
599,-0.000000,0.000000
600,0.000000,0.000000
601,-0.000000,0.000000
602,-0.000000,0.000000
603,-0.000000,0.000000
604,0.000000,0.000000
605,-0.000000,0.000000
606,0.000000,0.000000
607,0.000000,0.000000
608,0.000000,0.000000
609,0.000000,0.000000
610,0.000000,0.000000
611,0.000000,0.000000
612,0.000000,0.000000
613,0.000000,0.000000
614,0.000000,0.000000
615,-0.000000,0.000000
616,-0.000000,0.000000
617,0.000000,0.000000
618,-0.000000,0.000000
619,0.000000,0.000000
620,0.000000,0.000000
621,-0.000000,0.000000
622,0.000000,0.000000
623,-0.000000,0.000000
624,0.000000,0.000000
625,0.000000,0.000000
626,-0.000000,0.000000
627,0.000000,0.000000
628,-0.000000,0.000000
629,0.000000,0.000000
630,-0.000000,0.000000
631,-0.000000,0.000000
632,0.000000,0.000000
633,0.000000,0.000000
634,-0.000000,0.000000
635,0.000000,0.000000
636,-0.000000,0.000000
637,0.000000,0.000000
638,0.000000,0.000000
639,-0.000000,0.000000
640,0.000000,0.000000
641,-0.000000,0.000000
642,0.000000,0.000000
643,-0.000000,0.000000
644,-0.000000,0.000000
645,-0.000000,0.000000
646,-0.000000,0.000000
647,0.000000,0.000000
648,0.000000,0.000000
649,-0.000000,0.000000
650,-0.000000,0.000000
651,0.000000,0.000000
652,0.000000,0.000000
653,0.000000,0.000000
654,-0.000000,0.000000
655,-0.000000,0.000000
656,-0.000000,0.000000
657,-0.000000,0.000000
658,-0.000000,0.000000
659,0.000000,0.000000
660,0.000000,0.000000
661,-0.000000,0.000000
662,0.000000,0.000000
663,0.000000,0.000000
664,-0.000000,0.000000
665,-0.000000,0.000000
666,0.000000,0.000000
667,0.000000,0.000000
668,-0.000000,0.000000
669,-0.000000,0.000000
670,0.000000,0.000000
671,0.000000,0.000000
672,-0.000000,0.000000
673,0.000000,0.000000
674,0.000000,0.000000
675,0.000000,0.000000
676,0.000000,0.000000
677,-0.000000,0.000000
678,-0.000000,0.000000
679,0.000000,0.000000
680,-0.000000,0.000000
681,-0.000000,0.000000
682,-0.000000,0.000000
683,0.000000,0.000000
684,-0.000000,0.000000
685,-0.000000,0.000000
686,0.000000,0.000000
687,0.000000,0.000000
688,-0.000000,0.000000
689,0.000000,0.000000
690,0.000000,0.000000
691,-0.000000,0.000000
692,-0.000000,0.000000
693,-0.000000,0.000000
694,0.000000,0.000000
695,-0.000000,0.000000
696,0.000000,0.000000
697,-0.000000,0.000000
698,-0.000000,0.000000
699,0.000000,0.000000
700,0.000000,0.000000
